movielens_title_id,imdb_title_id,title,year,duration,description,num_ratings,ave_rating
1312,tt0116293,Female Perversions,1996,120,"An ambitious female attorney wallows in excess and meaningless sex with both male and female partners, while dealing with her personal life problems including helping her kleptomaniac sister.",2,2.5
1318,tt0112537,Blue Juice,1995,90,"JC thinks surfing is everything. His girlfriend Chloe wants him to settle down. When he decides to go surfing one night with friends from London, she throws JC out. Surfing or Chloe?",1,2.0
1323,tt0085159,Amityville 3-D,1983,105,"A reporter moves into the ominous Long Island house to debunk the recent supernatural events, and finds himself besieged by the evil manifestations which are connected to a hell-spawn demon lurking in the basement.",3,1.6666666666666667
1326,tt0083550,Amityville II: The Possession,1982,104,"A family moves into their new home, which proves to be satanic, resulting in the demonic possession of the teenage son. Only the local priest can save him.",4,1.125
1330,tt0090655,April Fool's Day,1986,89,"Nine college students staying at a friend's remote island mansion begin to fall victim to an unseen murderer over the April Fool's Day weekend, but nothing is as it seems.",4,1.5
1331,tt0075704,Audrey Rose,1977,113,A stranger attempts to convince a happily married couple that their daughter is actually his daughter reincarnated.,1,2.0
1336,tt0101492,Body Parts,1991,88,"After losing his arm in a car accident, a criminal psychologist has it replaced with a limb that belonged to a serial killer.",1,1.0
1341,tt0074258,Burnt Offerings,1976,116,A family moves into a large old mansion that seems to have a mysterious and maybe even sinister power over their actions.,2,3.75
1342,tt0103919,Candyman,1992,99,"The Candyman, a murderous soul with a hook for a hand, is accidentally summoned to reality by a skeptic grad student researching the monster's myth.",11,2.5
1343,tt0101540,Cape Fear,1991,128,"A convicted rapist, released from prison after serving a fourteen-year sentence, stalks the family of the lawyer who originally defended him.",25,3.78
1344,tt0055824,Cape Fear,1962,106,A lawyer's family is stalked by a man he once helped put in jail.,14,3.9642857142857144
1345,tt0074285,Carrie,1976,98,"Carrie White, a shy, friendless teenage girl who is sheltered by her domineering, religious mother, unleashes her telekinetic powers after being humiliated by her classmates at her senior prom.",36,3.3472222222222223
1346,tt0083722,Cat People,1982,118,A young woman's sexual awakening brings horror when she discovers her urges transform her into a monstrous black leopard.,8,2.8125
1354,tt0115751,Breaking the Waves,1996,159,"Oilman Jan is paralyzed in an accident. His wife, who prayed for his return, feels guilty; even more, when Jan urges her to have sex with another.",7,4.071428571428571
1355,tt0119791,Nightwatch,1997,101,"A law student, who takes a job as a night watchman at a morgue, begins to discover clues that implicate him as the suspect of a series of murders.",3,2.0
1356,tt0117731,Star Trek: First Contact,1996,111,The Borg travel back in time intent on preventing Earth's first contact with an alien species. Captain Picard and his crew pursue them to ensure that Zefram Cochrane makes his maiden flight reaching warp speed.,91,3.879120879120879
1357,tt0117631,Shine,1996,105,"Pianist David Helfgott, driven by his father and teachers, has a breakdown. Years later he returns to the piano, to popular if not critical acclaim.",24,4.0
1358,tt0117666,Sling Blade,1996,135,"Karl Childers, a simple man hospitalized since his childhood murder of his mother and her lover, is released to start a new life in a small town.",47,3.8404255319148937
1359,tt0116705,Jingle All the Way,1996,89,"A father vows to get his son a Turbo Man action figure for Christmas. However, every store is sold out of them, and he must travel all over town and compete with everybody else in order to find one.",18,2.861111111111111
1367,tt0115433,101 Dalmatians,1996,103,"An evil high-fashion designer plots to steal Dalmatian puppies in order to make an extravagant fur coat, but instead creates an extravagant mess.",47,3.074468085106383
1370,tt0099423,Die Hard 2,1990,124,"John McClane attempts to avert disaster as rogue military operatives seize control of Dulles International Airport in Washington, D.C.",68,3.4044117647058822
1371,tt0079945,Star Trek: The Motion Picture,1979,132,"When an alien spacecraft of enormous power is spotted approaching Earth, Admiral James T. Kirk resumes command of the overhauled USS Enterprise in order to intercept it.",45,3.0444444444444443
1372,tt0102975,Star Trek VI: The Undiscovered Country,1991,110,"On the eve of retirement, Kirk and McCoy are charged with assassinating the Klingon High Chancellor and imprisoned. The Enterprise crew must help them escape to thwart a conspiracy aimed at sabotaging the last best hope for peace.",42,3.3452380952380953
1373,tt0098382,Star Trek V: The Final Frontier,1989,107,Captain Kirk and his crew must deal with Mr. Spock's long-lost half-brother who hijacks the Enterprise for an obsessive search for God at the center of the galaxy.,30,2.6666666666666665
1374,tt0084726,Star Trek II: The Wrath of Khan,1982,113,"With the assistance of the Enterprise crew, Admiral Kirk must stop an old nemesis, Khan Noonien Singh, from using the life-generating Genesis Device as the ultimate weapon.",62,3.7661290322580645
1375,tt0088170,Star Trek III: The Search for Spock,1984,105,Admiral Kirk and his bridge crew risk their careers stealing the decommissioned U.S.S. Enterprise to return to the restricted Genesis Planet to recover Spock's body.,42,3.261904761904762
1376,tt0092007,Star Trek IV: The Voyage Home,1986,119,"To save Earth from an alien probe, Admiral James T. Kirk and his fugitive crew go back in time to San Francisco in 1986 to retrieve the only beings who can communicate with it: humpback whales.",43,3.4767441860465116
1377,tt0103776,Batman Returns,1992,126,Batman returns to the big screen when a deformed man calling himself the Penguin wreaks havoc across Gotham with the help of a cruel businessman.,60,3.025
1378,tt0096487,Young Guns,1988,107,"A group of young gunmen, led by Billy the Kid, become deputies to avenge the murder of the rancher who became their benefactor. But when Billy takes their authority too far, they become the hunted.",25,3.1
1379,tt0100994,Young Guns II,1990,104,"In 1881, cattle baron John Chisum pays a bounty to Patrick Floyd Garrett to kill outlaw Billy the Kid.",11,3.0
1380,tt0077631,Grease,1978,110,Good girl Sandy Olsson (,68,3.139705882352941
1381,tt0084021,Grease 2,1982,115,A British student at a 1960s American high school must prove himself to the leader of a girls' gang whose members can only date greasers.,19,2.0789473684210527
1382,tt0100114,Marked for Death,1990,93,A retired DEA agent is out to hunt down and take out a Jamaican drug posse that has targeted he and his family for murder.,4,1.875
1385,tt0105690,Under Siege,1992,103,An ex-Navy Seal turned cook is the only person who can stop a group of terrorists when they seize control of a U.S. battleship.,24,2.8541666666666665
1387,tt0073195,Jaws,1975,124,"When a killer shark unleashes chaos on a beach community, it's up to a local sheriff, a marine biologist, and an old seafarer to hunt the beast down.",91,4.0054945054945055
1388,tt0077766,Jaws 2,1978,116,Police chief Brody must protect the citizens of Amity after a second monstrous shark begins terrorizing the waters.,17,2.6176470588235294
1389,tt0085750,Jaws 3-D,1983,99,A giant thirty-five-foot shark becomes trapped in a SeaWorld theme park and it's up to the sons of police chief Brody to rescue everyone.,6,1.4166666666666667
1390,tt0117119,My Fellow Americans,1996,101,"Two former U. S. Presidents, hated rivals, join forces to expose the current, corrupt President at the risk of their lives.",9,2.6666666666666665
1391,tt0116996,Mars Attacks!,1996,106,Earth is invaded by Martians with unbeatable weapons and a cruel sense of humor.,86,3.0930232558139537
1393,tt0116695,Jerry Maguire,1996,139,"When a sports agent has a moral epiphany and is fired for expressing it, he decides to put his new philosophy to the test as an independent agent with the only athlete who stays with him and his former colleague.",85,3.5941176470588236
1394,tt0093822,Raising Arizona,1987,94,"When a childless couple of an ex-con and an ex-cop decide to help themselves to one of another family's quintuplets, their lives become more complicated than they anticipated.",58,3.9913793103448274
1395,tt0094155,Tin Men,1987,112,A minor car accident drives two rival aluminum-siding salesmen to the ridiculous extremes of man versus man in 1963 Baltimore.,5,3.0
1396,tt0105435,Sneakers,1992,126,"A security pro finds his past coming back to haunt him, when he and his unique team are tasked with retrieving a particularly important item.",46,3.4782608695652173
1397,tt0115633,Bastard Out of Carolina,1996,98,A mother and daughter find their lives adversely affected when a new man enters the picture. Will their family ever be what they expect?,2,4.0
1398,tt0116621,In Love and War,1996,113,A bitter love story between a talented writer and a gentle nurse.,1,2.5
1399,tt0116999,Marvin's Room,1996,98,"After 20 years caring for her father, a woman with cancer now must re-connect with her trashy sister and nephews she's never met after being diagnosed. Her love helps the angry teen nephew, and her sister learns to relate to people.",5,3.1
1401,tt0116410,Ghosts of Mississippi,1996,130,A Mississippi district attorney and the widow of Medgar Evers struggle to finally bring a white racist to justice for the 1963 murder of the civil rights leader.,3,3.3333333333333335
1405,tt0115641,Beavis and Butt-Head Do America,1996,81,The dim-witted teen duo of Beavis and Butt-Head travel across America in search of their stolen television set.,31,2.935483870967742
1407,tt0117571,Scream,1996,111,"A year after the murder of her mother, a teenage girl is terrorized by a new killer, who targets the girl and her friends by using horror films as part of a deadly game.",70,3.2
1409,tt0117038,Michael,1996,105,Two tabloid reporters checking out a report of the Archangel Michael living with an old woman find that it's true. But that's not the only surprise.,23,2.5
